"lon" "lat" "MCS" "eq.id" "Mw" "LatEp" "LonEp" "dist"
14.56 41.285 9 "153" 6.96 41.302 14.711 12.7561450019419
14.103 41.656 9 "153" 6.96 41.302 14.711 64.1475008082848
14.527 41.309 9 "153" 6.96 41.302 14.711 15.3891616071307
14.519 41.509 9 "153" 6.96 41.302 14.711 28.039548147421
14.99 41.181 9 "153" 6.96 41.302 14.711 26.9296118814036
14.606 41.632 9 "153" 6.96 41.302 14.711 37.7228766444053
14.446 41.063 9 "153" 6.96 41.302 14.711 34.6133199078932
14.672 41.53 9 "153" 6.96 41.302 14.711 25.5601779672341
14.179 41.695 9 "153" 6.96 41.302 14.711 62.2306004705836
15.099 41.012 9 "153" 6.96 41.302 14.711 45.7710573479833
15.058 41.069 9 "153" 6.96 41.302 14.711 38.9159579713928
14.597 41.255 9 "153" 6.96 41.302 14.711 10.8657115259562
14.542 41.435 9 "153" 6.96 41.302 14.711 20.4353373807549
14.622 41.675 9 "153" 6.96 41.302 14.711 42.1330017805977
14.664 41.34 9 "153" 6.96 41.302 14.711 5.76709634945438
15.115 41.508 9 "153" 6.96 41.302 14.711 40.7431271793473
14.586 41.584 9 "153" 6.96 41.302 14.711 33.0426665378233
14.871 41.247 9 "153" 6.96 41.302 14.711 14.7033475874133
14.278 41.573 9 "153" 6.96 41.302 14.711 47.0200960841882
14.549 41.347 9 "153" 6.96 41.302 14.711 14.4236235652366
14.824 41.291 9 "153" 6.96 41.302 14.711 9.51907022743541
14.14 41.712 9 "153" 6.96 41.302 14.711 65.8725433441615
14.665 41.612 9 "153" 6.96 41.302 14.711 34.6829265018153
14.121 41.812 9 "153" 6.96 41.302 14.711 75.006110339902
14.079 41.847 9 "153" 6.96 41.302 14.711 80.2264682836365
14.234 41.697 9 "153" 6.96 41.302 14.711 59.2214888140106
14.56 41.6 9 "153" 6.96 41.302 14.711 35.4453994132913
14.069 41.629 9 "153" 6.96 41.302 14.711 64.6815476756086
14.636 41.26 9 "153" 6.96 41.302 14.711 7.8158143145072
14.411 41.493 9 "153" 6.96 41.302 14.711 32.8212851539093
14.182 41.789 9 "153" 6.96 41.302 14.711 69.7890815539114
14.504 41.089 9 "153" 6.96 41.302 14.711 29.3416125839187
14.372 41.562 9 "153" 6.96 41.302 14.711 40.4294226122283
14.058 41.616 9 "153" 6.96 41.302 14.711 64.6542118274264
14.619 41.407 9 "153" 6.96 41.302 14.711 13.974363804606
14.119 41.698 9 "153" 6.96 41.302 14.711 66.1025567932699
14.487 41.543 9 "153" 6.96 41.302 14.711 32.6643790978437
14.457 41.729 9 "153" 6.96 41.302 14.711 51.976979934154
14.627 41.124 9 "153" 6.96 41.302 14.711 21.0028946151978
13.914 42.214 9 "153" 6.96 41.302 14.711 121.053764752585
14.52 41.64 9 "153" 6.96 41.302 14.711 40.8140787794151
14.766 41.57 9 "153" 6.96 41.302 14.711 30.1508832334342
13.933 42.244 9 "153" 6.96 41.302 14.711 123.019816944644
14.912 41.046 9 "153" 6.96 41.302 14.711 33.0655237808783
14.646 41.174 9 "153" 6.96 41.302 14.711 15.2353729747748
15.203 41.123 9 "153" 6.96 41.302 14.711 45.7154751958898
14.331 41.328 9 "153" 6.96 41.302 14.711 31.8680502618545
14.777 41.129 9 "153" 6.96 41.302 14.711 20.0131963975976
14.667 41.557 9 "153" 6.96 41.302 14.711 28.5910089046638
14.393 41.521 9 "153" 6.96 41.302 14.711 36.0037542612439
14.561 41.618 9 "153" 6.96 41.302 14.711 37.2946705580305
14.452 41.132 9 "153" 6.96 41.302 14.711 28.7512746693561
14.545 41.672 9 "153" 6.96 41.302 14.711 43.4035173224631
15.424 41.05 9 "153" 6.96 41.302 14.711 65.925928134405
14.247 41.641 9 "153" 6.96 41.302 14.711 53.9945904785866
15.034 41.196 9 "153" 6.96 41.302 14.711 29.4637214063896
14.336 41.678 9 "153" 6.96 41.302 14.711 52.188308789827
14.693 41.286 9 "153" 6.96 41.302 14.711 2.32952317275762
15.675 40.976 9 "153" 6.96 41.302 14.711 88.4923817082668
14.067 41.87 9 "153" 6.96 41.302 14.711 82.8113607527112
15.38 41.15 9 "153" 6.96 41.302 14.711 58.446430943778
14.664 41.374 9 "153" 6.96 41.302 14.711 8.91593426476575
14.332 41.636 9 "153" 6.96 41.302 14.711 48.7492378343973
15.125 41.478 9 "153" 6.96 41.302 14.711 39.695817770008
14.373 41.807 8 "153" 6.96 41.302 14.711 62.8028981740851
13.743 41.689 8 "153" 6.96 41.302 14.711 91.3856649546519
14.547 41.035 8 "153" 6.96 41.302 14.711 32.7091069641692
15.561 41.205 8 "153" 6.96 41.302 14.711 71.8704905359617
15.653 40.877 8 "153" 6.96 41.302 14.711 92.0080186479257
14.791 40.914 8 "153" 6.96 41.302 14.711 43.6611603233309
15.342 41.251 8 "153" 6.96 41.302 14.711 53.0346287800464
15.198 41.341 8 "153" 6.96 41.302 14.711 40.8994883211949
14.71 41.828 8 "153" 6.96 41.302 14.711 58.4885905845876
13.628 42.295 8 "153" 6.96 41.302 14.711 142.304758382807
14.404 41.666 8 "153" 6.96 41.302 14.711 47.8770030969683
14.14 41.607 8 "153" 6.96 41.302 14.711 58.4347647045443
15.335 41.508 8 "153" 6.96 41.302 14.711 56.8606791758859
15.653 40.994 8 "153" 6.96 41.302 14.711 85.9886306666199
15.569 40.949 8 "153" 6.96 41.302 14.711 81.8860695927973
14.26 40.855 8 "153" 6.96 41.302 14.711 62.4461517594726
13.73 42.236 8 "153" 6.96 41.302 14.711 131.926328377405
14.065 41.889 8 "153" 6.96 41.302 14.711 84.5342946368789
14.848 41.197 8 "153" 6.96 41.302 14.711 16.3553235840812
14.035 41.668 8 "153" 6.96 41.302 14.711 69.4771848975866
13.875 42.098 8 "153" 6.96 41.302 14.711 112.477628917346
14.836 41.484 8 "153" 6.96 41.302 14.711 22.7657956527248
13.977 41.932 8 "153" 6.96 41.302 14.711 92.8995287141516
15.016 41.411 8 "153" 6.96 41.302 14.711 28.1946611281332
13.812 41.708 8 "153" 6.96 41.302 14.711 87.420962164061
14.919 41.27 8 "153" 6.96 41.302 14.711 17.7398866459225
14.878 41.309 8 "153" 6.96 41.302 14.711 13.9711592889086
14.917 41.35 8 "153" 6.96 41.302 14.711 18.0107195961161
14.604 41.692 8 "153" 6.96 41.302 14.711 44.2721524811549
13.928 42.047 8 "153" 6.96 41.302 14.711 105.316052275263
15.309 41.361 8 "153" 6.96 41.302 14.711 50.3598954257007
14.948 41.481 8 "153" 6.96 41.302 14.711 28.0541037953127
14.044 41.485 8 "153" 6.96 41.302 14.711 59.2431412841945
15.818 40.961 8 "153" 6.96 41.302 14.711 100.166702459427
13.817 42.125 8 "153" 6.96 41.302 14.711 117.817359396152
14.373 40.943 8 "153" 6.96 41.302 14.711 48.9396797310829
15.123 41.432 8 "153" 6.96 41.302 14.711 37.2968990257189
14.499 41.022 8 "153" 6.96 41.302 14.711 35.8374589213458
14.207 40.974 8 "153" 6.96 41.302 14.711 55.781779290373
15.194 41.397 8 "153" 6.96 41.302 14.711 41.6784435536654
14.214 41.106 8 "153" 6.96 41.302 14.711 46.9443904687014
14.138 41.203 7 "153" 6.96 41.302 14.711 49.1499485254851
13.978 41.188 7 "153" 6.96 41.302 14.711 62.5811129677446
13.831 41.488 7 "153" 6.96 41.302 14.711 76.2627834971731
14.555 40.918 7 "153" 6.96 41.302 14.711 44.6542828809458
13.427 41.358 7 "153" 6.96 41.302 14.711 107.391533998638
13.617 41.261 7 "153" 6.96 41.302 14.711 91.528135245806
14.054 41.185 7 "153" 6.96 41.302 14.711 56.4506052669778
13.568 41.218 7 "153" 6.96 41.302 14.711 95.9958268352069
14.458 40.924 7 "153" 6.96 41.302 14.711 47.073313529949
14.759 40.785 7 "153" 6.96 41.302 14.711 57.6285411748371
13.746 41.263 7 "153" 6.96 41.302 14.711 80.7507102352234
14.8 40.817 7 "153" 6.96 41.302 14.711 54.4433412083782
14.529 40.926 7 "153" 6.96 41.302 14.711 44.5026315393814
14.554 40.868 7 "153" 6.96 41.302 14.711 50.0203300373291
13.667 41.456 7 "153" 6.96 41.302 14.711 88.7732736238562
14.561 40.972 7 "153" 6.96 41.302 14.711 38.7849249910961
14.547 40.764 7 "153" 6.96 41.302 14.711 61.3840195417326
14.621 40.814 7 "153" 6.96 41.302 14.711 54.7853057462468
13.934 41.236 7 "153" 6.96 41.302 14.711 65.3520523726904
13.613 41.718 7 "153" 6.96 41.302 14.711 102.461958385675
14.068 41.251 7 "153" 6.96 41.302 14.711 54.0317812007164
14.132 41.333 7 "153" 6.96 41.302 14.711 48.4774200510489
14.706 40.7 7 "153" 6.96 41.302 14.711 66.9406608459877
14.765 40.679 7 "153" 6.96 41.302 14.711 69.4225414513361
14.642 40.694 7 "153" 6.96 41.302 14.711 67.8540454916733
14.603 40.634 6 "153" 6.96 41.302 14.711 74.829630422555
16.296 41.226 6 "153" 6.96 41.302 14.711 132.746224524584
14.071 40.817 6 "153" 6.96 41.302 14.711 76.077222893433
16.847 41.107 6 "153" 6.96 41.302 14.711 180.001521565196
16.279 41.318 6 "153" 6.96 41.302 14.711 130.975855374201
16.691 41.108 6 "153" 6.96 41.302 14.711 167.038431890781
17.945 40.637 6 "153" 6.96 41.302 14.711 281.391403450918
14.486 40.7 6 "153" 6.96 41.302 14.711 69.5512987947039
14.169 42.351 6 "153" 6.96 41.302 14.711 124.989463602105
14.056 40.849 6 "153" 6.96 41.302 14.711 74.5097797899319
14.349 40.808 6 "153" 6.96 41.302 14.711 62.7587451299048
15.553 41.46 6 "153" 6.96 41.302 14.711 72.4137383571291
14.39 42.23 6 "153" 6.96 41.302 14.711 106.567669829124
13.396 42.356 6 "153" 6.96 41.302 14.711 160.017389061471
18.169 40.351 6 "153" 6.96 41.302 14.711 309.550117479741
15.908 41.623 6 "153" 6.96 41.302 14.711 105.936970438009
17.088 41.058 6 "153" 6.96 41.302 14.711 200.766842275609
17.296 40.951 6 "153" 6.96 41.302 14.711 219.996712252447
13.928 42.457 6 "153" 6.96 41.302 14.711 143.861164675447
17.219 40.994 6 "153" 6.96 41.302 14.711 212.764150192054
14.501 40.749 6 "153" 6.96 41.302 14.711 63.9644096721841
14.123 40.822 6 "153" 6.96 41.302 14.711 72.6568509812866
14.378 40.624 6 "153" 6.96 41.302 14.711 80.4081035263383
17.239 40.474 6 "153" 6.96 41.302 14.711 231.584509184979
14.993 42 6 "153" 6.96 41.302 14.711 81.0733634170564
16.418 41.277 6 "153" 6.96 41.302 14.711 142.644994286369
14.708 42.117 6 "153" 6.96 41.302 14.711 90.6242073572742
16.18 41.882 6 "153" 6.96 41.302 14.711 138.140239246944
12.482 41.895 5 "153" 6.96 41.302 14.711 196.720837035159
12.141 43.57 6 "155" 4.63 43.57 12.141 0
12.239 43.457 9 "156" 5.87 43.456 12.239 0.111194926643562
12.327 43.363 8 "156" 5.87 43.456 12.239 12.5487084280495
12.141 43.57 8 "156" 5.87 43.456 12.239 14.9378845580675
12.577 43.351 5 "156" 5.87 43.456 12.239 29.6972742308671
12.386 43.106 5 "156" 5.87 43.456 12.239 40.6967804073449
13.628 42.295 10 "158" 6.46 42.308 13.543 7.1384004293963
13.48 42.327 10 "158" 6.46 42.308 13.543 5.59416676748364
13.541 42.32 10 "158" 6.46 42.308 13.543 1.34443469430179
13.525 42.288 10 "158" 6.46 42.308 13.543 2.67158810532325
13.396 42.356 9 "158" 6.46 42.308 13.543 13.2098787142812
12.482 41.895 5 "158" 6.46 42.308 13.543 98.8486975283732
12.386 43.106 5 "158" 6.46 42.308 13.543 129.65498835227
10.422 44.693 6 "159" 4.63 45.12 10.661 51.0749377499497
10.994 45.438 6 "159" 4.63 45.12 10.661 43.9224025067629
10.329 44.801 5 "159" 4.63 45.12 10.661 44.0517676475216
10.505 43.843 4 "159" 4.63 45.12 10.661 142.534166853926
10.631 44.697 7 "160" 5.03 44.7 10.63 0.342820686560664
12.577 43.351 6 "161" 4.83 43.351 12.577 0
12.577 43.351 6 "162" 4.83 43.351 12.577 0
11.328 43.321 7 "163" 5.03 43.321 11.328 0
11.037 44.162 8 "164" 5.17 44.161 11.037 0.111194926644269
12.567 44.059 7 "167" 5.17 44.059 12.567 0
12.567 44.059 6 "170" 4.83 44.059 12.567 0
10.925 44.647 6 "171" 4.89 44.647 10.925 0
13.507 43.603 7 "172" 5.17 43.603 13.507 0
12.704 42.955 8 "173" 5.37 42.955 12.704 0
12.049 44.217 6 "175" 4.83 44.217 12.049 0
13.835 42.919 8 "176" 5.37 42.919 13.835 0
10.124 44.238 9 "177" 5.84 44.276 10.13 4.2523399683413
10.194 44.289 9 "177" 5.84 44.276 10.13 5.29582999112617
10.075 44.287 9 "177" 5.84 44.276 10.13 4.54599624020237
10.128 44.291 8 "177" 5.84 44.276 10.13 1.67550504934674
10.505 43.843 6 "177" 5.84 44.276 10.13 56.7102822672216
11.618 44.836 6 "178" 4.63 44.836 11.618 0
12.332 44.249 9 "179" 5.67 44.17 12.23 11.9690996096719
12.134 44.147 8 "179" 5.67 44.17 12.23 8.07395745577296
12.243 44.139 8 "179" 5.67 44.17 12.23 3.5996831216679
12.208 44.087 8 "179" 5.67 44.17 12.23 9.39472807300496
12.215 44.247 8 "179" 5.67 44.17 12.23 8.645080358406
12.049 44.217 8 "179" 5.67 44.17 12.23 15.3475486384323
12.114 44.228 7 "179" 5.67 44.17 12.23 11.2741391721485
12.198 44.417 7 "179" 5.67 44.17 12.23 27.5829818272753
12.567 44.059 6 "179" 5.67 44.17 12.23 29.599635263416
11.618 44.836 5 "179" 5.67 44.17 12.23 88.5426906252441
13.507 43.603 4 "179" 5.67 44.17 12.23 120.198298078755
11.34 44.498 4 "179" 5.67 44.17 12.23 79.6292482766809
11.249 43.777 4 "179" 5.67 44.17 12.23 89.8448127518273
12.335 45.438 4 "179" 5.67 44.17 12.23 141.2382759613
12.497 42.128 7 "180" 5.06 42.09 12.562 6.82678963033739
12.638 42.036 7 "180" 5.06 42.09 12.562 8.68428832244629
12.623 42.054 7 "180" 5.06 42.09 12.562 6.43233957106408
12.491 42.143 7 "180" 5.06 42.09 12.562 8.30825338880292
12.778 41.688 6 "180" 5.06 42.09 12.562 48.1436715139619
12.482 41.895 5 "180" 5.06 42.09 12.562 22.6685830124169
11.876 45.407 6 "181" 4.68 45.355 11.722 13.3453802392388
10.631 44.697 5 "181" 4.68 45.355 11.722 112.715089170982
12.66 45.964 4 "181" 4.68 45.355 11.722 99.4964616617286
11.328 43.321 6 "182" 4.63 43.321 11.328 0
12.141 43.57 7 "183" 5.17 43.57 12.141 0
10.994 45.438 8 "185" 5.37 45.42 11.43 34.0823758298674
11.876 45.407 7 "185" 5.37 45.42 11.43 34.8434644007283
15.549 38.187 8 "187" 5.17 38.18 15.55 0.783256391911632
7.252 43.691 6 "188" 4.63 43.68 7.25 1.23367119108663
12.736 42.732 6 "189" 4.83 42.804 12.741 8.01643156755871
12.747 42.877 5 "189" 4.83 42.804 12.741 8.13195765396552
12.113 42.719 4 "189" 4.83 42.804 12.741 52.1323359265522
13.396 42.356 6 "191" 4.63 42.356 13.396 0
15.549 38.187 8 "193" 5.37 38.187 15.549 0
10.943 44.503 9 "195" 5.85 44.52 10.85 7.61278232218689
10.866 44.525 9 "195" 5.85 44.52 10.85 1.38496122783706
10.785 44.507 9 "195" 5.85 44.52 10.85 5.35282342296281
10.781 44.541 9 "195" 5.85 44.52 10.85 5.94712129568306
10.893 44.552 9 "195" 5.85 44.52 10.85 4.92716882777478
10.845 44.532 8 "195" 5.85 44.52 10.85 1.39196690678247
10.812 44.54 8 "195" 5.85 44.52 10.85 3.74422333725043
10.879 44.514 8 "195" 5.85 44.52 10.85 2.39415159158302
10.971 44.456 8 "195" 5.85 44.52 10.85 11.9488362309842
10.925 44.647 8 "195" 5.85 44.52 10.85 15.3200557305084
10.718 44.248 8 "195" 5.85 44.52 10.85 32.0124088064071
10.631 44.697 6 "195" 5.85 44.52 10.85 26.2281267994668
11.34 44.498 3 "195" 5.85 44.52 10.85 38.9326897851721
13.087 43.462 7 "198" 5.17 43.462 13.087 0
10.216 46.783 8 "200" 5.37 46.783 10.216 0
11.816 43.697 7 "201" 5.03 43.696 11.816 0.111194926644976
11.34 44.498 7 "202" 5.47 44.48 11.25 7.4144895018872
11.182 44.471 7 "202" 5.47 44.48 11.25 5.48736174797956
11.217 44.49 7 "202" 5.47 44.48 11.25 2.84426075834982
11.083 44.505 7 "202" 5.47 44.48 11.25 13.5349894824979
11.618 44.836 6 "202" 5.47 44.48 11.25 49.1344887187305
10.925 44.647 6 "202" 5.47 44.48 11.25 31.7453120666727
10.631 44.697 6 "202" 5.47 44.48 11.25 54.6350179528245
10.214 45.544 5 "202" 5.47 44.48 11.25 143.628821257495
11.289 44.727 5 "202" 5.47 44.48 11.25 27.6381517607664
10.024 45.136 5 "202" 5.47 44.48 11.25 121.139396512296
10.329 44.801 5 "202" 5.47 44.48 11.25 81.1398940505183
12.335 45.438 5 "202" 5.47 44.48 11.25 136.509845324168
11.294 44.833 4 "202" 5.47 44.48 11.25 39.4057930591637
12.049 44.217 4 "202" 5.47 44.48 11.25 69.9400368855556
11.91 44.419 4 "202" 5.47 44.48 11.25 52.8269201485258
11.876 45.407 4 "202" 5.47 44.48 11.25 114.246246640295
12.198 44.417 4 "202" 5.47 44.48 11.25 75.5770272329651
10.994 45.438 4 "202" 5.47 44.48 11.25 108.412248924682
11.549 45.549 4 "202" 5.47 44.48 11.25 121.168476152299
11.249 43.777 3 "202" 5.47 44.48 11.25 78.170074174918
11.34 44.498 6 "203" 4.63 44.498 11.34 0
15.721 38.091 9 "208" 5.57 38.1 15.68 3.72480691589465
15.647 38.108 8 "208" 5.57 38.1 15.68 3.02136816764243
15.549 38.187 7 "208" 5.57 38.1 15.68 14.9942446080452
15.583 38.265 6 "208" 5.57 38.1 15.68 20.2113433557787
11.881 44.288 7 "209" 5.17 44.32 11.87 3.66432365184177
11.848 44.359 7 "209" 5.17 44.32 11.87 4.6762443991352
12.243 44.139 5 "209" 5.17 44.32 11.87 35.8930432010403
12.049 44.217 5 "209" 5.17 44.32 11.87 18.2842136407355
14.018 46.014 10 "210" 6.51 46.2 13.43 49.8257799656046
13.135 46.279 9 "210" 6.51 46.2 13.43 24.3289235410853
14.503 46.058 9 "210" 6.51 46.2 13.43 84.1811031850783
13.081 46.256 9 "210" 6.51 46.2 13.43 27.5589998570993
13.139 46.333 9 "210" 6.51 46.2 13.43 26.8157689065356
14.113 46.371 9 "210" 6.51 46.2 13.43 55.8217006742533
13.431 46.093 9 "210" 6.51 46.2 13.43 11.8981065547024
13.136 46.162 9 "210" 6.51 46.2 13.43 23.0258900193765
13.347 46.151 9 "210" 6.51 46.2 13.43 8.39812622774446
13.094 46.103 9 "210" 6.51 46.2 13.43 28.0397694895987
13.185 46.142 9 "210" 6.51 46.2 13.43 19.93772756385
14.612 46.22 9 "210" 6.51 46.2 13.43 90.9798246501146
14.801 45.574 9 "210" 6.51 46.2 13.43 126.905611783487
13.108 46.177 9 "210" 6.51 46.2 13.43 24.9187815830876
13.123 46.119 9 "210" 6.51 46.2 13.43 25.3023088396287
14.934 45.585 9 "210" 6.51 46.2 13.43 134.996620937026
13.224 46.28 9 "210" 6.51 46.2 13.43 18.1693523516327
12.945 46.182 9 "210" 6.51 46.2 13.43 37.3866318556223
14.257 45.832 9 "210" 6.51 46.2 13.43 75.8456584235126
14.312 46.065 9 "210" 6.51 46.2 13.43 69.6021713580394
14.301 46.163 9 "210" 6.51 46.2 13.43 67.1829264817432
13.731 46.187 9 "210" 6.51 46.2 13.43 23.2135831127807
13.784 45.656 9 "210" 6.51 46.2 13.43 66.3976780496693
14.312 46.363 9 "210" 6.51 46.2 13.43 70.1614911916911
14.609 45.878 9 "210" 6.51 46.2 13.43 97.7936063743828
13.215 46.214 8 "210" 6.51 46.2 13.43 16.6179664552534
13.019 46.398 8 "210" 6.51 46.2 13.43 38.4926482659748
13.236 46.063 8 "210" 6.51 46.2 13.43 21.3436038598004
12.222 46.146 8 "210" 6.51 46.2 13.43 93.2094444536953
12.499 45.953 8 "210" 6.51 46.2 13.43 76.8855407421207
12.899 46.11 7 "210" 6.51 46.2 13.43 42.1071406007846
12.244 45.669 7 "210" 6.51 46.2 13.43 109.078104876373
12.335 45.438 7 "210" 6.51 46.2 13.43 119.914060050558
11.926 45.671 7 "210" 6.51 46.2 13.43 130.333416932591
12.279 45.219 7 "210" 6.51 46.2 13.43 141.015219105501
12.752 46.186 7 "210" 6.51 46.2 13.43 52.2104863476146
13.62 45.943 7 "210" 6.51 46.2 13.43 32.1166507755338
12.408 45.486 7 "210" 6.51 46.2 13.43 112.116154744741
12.242 45.493 7 "210" 6.51 46.2 13.43 121.025018064478
11.876 45.407 7 "210" 6.51 46.2 13.43 149.280179633711
12.66 45.964 7 "210" 6.51 46.2 13.43 64.9275668190476
12.418 45.497 7 "210" 6.51 46.2 13.43 110.698099696807
13.468 45.959 6 "210" 6.51 46.2 13.43 26.9577866665148
11.618 44.836 6 "210" 6.51 46.2 13.43 207.195990931085
10.775 45.152 6 "210" 6.51 46.2 13.43 236.898538996648
10.994 45.438 6 "210" 6.51 46.2 13.43 206.90861382322
11.549 45.549 6 "210" 6.51 46.2 13.43 162.615903073577
10.857 44.945 6 "210" 6.51 46.2 13.43 244.078076083885
14.478 48.976 5 "210" 6.51 46.2 13.43 318.517266221234
9.084 45.81 5 "210" 6.51 46.2 13.43 338.411211463543
9.501 45.314 5 "210" 6.51 46.2 13.43 320.300243934216
10.329 44.801 5 "210" 6.51 46.2 13.43 287.385736383929
9.693 45.052 5 "210" 6.51 46.2 13.43 317.358554883667
10.925 44.647 5 "210" 6.51 46.2 13.43 260.820675096364
11.34 44.498 4 "210" 6.51 46.2 13.43 249.965607939654
14.018 46.014 6 "211" 4.74 45.5 11.93 171.769830891928
11.618 44.836 6 "211" 4.74 45.5 11.93 77.7792677862679
12.335 45.438 6 "211" 4.74 45.5 11.93 32.3257469390533
10.994 45.438 6 "211" 4.74 45.5 11.93 73.3141394327725
11.876 45.407 5 "211" 4.74 45.5 11.93 11.1660521788102
12.244 45.669 5 "211" 4.74 45.5 11.93 30.8258813667214
11.549 45.549 5 "211" 4.74 45.5 11.93 30.1772014334273
13.236 46.063 4 "211" 4.74 45.5 11.93 119.06059724221
12.335 45.438 6 "213" 4.68 45.137 11.977 43.6415949309448
11.618 44.836 5 "213" 4.68 45.137 11.977 43.7875355342356
10.994 45.438 4 "213" 4.68 45.137 11.977 83.8682914208447
15.09 41.153 8 "218" 5.57 41.15 15.08 0.901273909431723
10.024 45.136 6 "221" 4.63 45.136 10.024 0
10.925 44.647 4 "221" 4.63 45.136 10.024 89.409625198723
10.631 44.697 4 "221" 4.63 45.136 10.024 68.3173156651783
10.913 43.932 8 "225" 5.37 43.932 10.913 0
13.236 46.063 6 "226" 4.66 45.75 12.786 49.229902904963
12.335 45.438 5 "226" 4.66 45.75 12.786 49.3453296449976
11.328 43.321 6 "227" 4.83 43.321 11.328 0
15.087 37.502 7 "230" 5.03 37.502 15.087 0
15.087 37.502 6 "231" 4.63 37.502 15.087 0
8.48 44.307 6 "232" 4.83 44.307 8.48 0
14.123 40.822 8 "233" 5.37 40.822 14.123 0
13.716 43.16 7 "234" 5.03 43.16 13.716 0
8.869 44.728 8 "237" 5.48 44.761 8.909 4.84194181763452
9.124 44.826 7 "237" 5.48 44.761 8.909 18.440958624671
8.788 44.764 7 "237" 5.48 44.761 8.909 9.55900506923947
8.856 44.724 7 "237" 5.48 44.761 8.909 5.86928478103402
8.864 44.897 6 "237" 5.48 44.761 8.909 15.5333150438594
8.898 44.419 5 "237" 5.48 44.761 8.909 38.0386394660793
8.48 44.307 5 "237" 5.48 44.761 8.909 60.8665181287055
8.615 44.913 4 "237" 5.48 44.761 8.909 28.6890993351602
9.16 45.189 4 "237" 5.48 44.761 8.909 51.5243477585042
11.352 44.004 9 "238" 5.91 44 11.38 2.2832985335221
11.252 43.658 9 "238" 5.91 44 11.38 39.3904261373293
11.381 43.985 9 "238" 5.91 44 11.38 1.66984120874433
11.291 44.016 9 "238" 5.91 44 11.38 7.3368546523585
11.406 44.014 9 "238" 5.91 44 11.38 2.59757032410553
11.428 43.993 9 "238" 5.91 44 11.38 3.917700157159
11.392 44.022 9 "238" 5.91 44 11.38 2.62779075334807
11.421 44.001 9 "238" 5.91 44 11.38 3.28132130459465
11.433 44.006 9 "238" 5.91 44 11.38 4.29127326793294
11.335 44.021 9 "238" 5.91 44 11.38 4.28997000821334
11.355 43.995 9 "238" 5.91 44 11.38 2.07560556722455
11.238 44.002 9 "238" 5.91 44 11.38 11.3601291163858
11.233 43.984 9 "238" 5.91 44 11.38 11.8934832216712
11.348 43.984 9 "238" 5.91 44 11.38 3.11744929530678
11.395 43.999 9 "238" 5.91 44 11.38 1.20495573213218
11.261 44.049 9 "238" 5.91 44 11.38 10.9641531177688
11.251 44.038 9 "238" 5.91 44 11.38 11.146903588873
11.449 43.985 9 "238" 5.91 44 11.38 5.76629152975559
11.267 43.991 9 "238" 5.91 44 11.38 9.09443789820365
11.388 43.953 8 "238" 5.91 44 11.38 5.26522127548888
11.484 43.894 8 "238" 5.91 44 11.38 14.4308261385571
11.304 43.986 8 "238" 5.91 44 11.38 6.27586246172761
11.472 43.99 8 "238" 5.91 44 11.38 7.4429471390309
11.463 43.976 8 "238" 5.91 44 11.38 7.15645637474114
11.425 43.982 8 "238" 5.91 44 11.38 4.11894822565345
11.475 43.983 8 "238" 5.91 44 11.38 7.8314085530693
11.421 43.957 8 "238" 5.91 44 11.38 5.79864564419165
11.412 43.944 8 "238" 5.91 44 11.38 6.73291339404923
11.398 43.975 8 "238" 5.91 44 11.38 3.13073329491455
11.297 43.945 8 "238" 5.91 44 11.38 9.02873662397214
11.432 43.949 8 "238" 5.91 44 11.38 7.03380329916016
11.465 43.933 8 "238" 5.91 44 11.38 10.0886306862025
11.333 43.895 8 "238" 5.91 44 11.38 12.2668054093693
11.156 44.053 8 "238" 5.91 44 11.38 18.853801475668
11.295 43.964 7 "238" 5.91 44 11.38 7.89158316583505
11.379 44.119 7 "238" 5.91 44 11.38 13.2324375386777
11.022 43.732 7 "238" 5.91 44 11.38 41.3730908161839
11.249 43.777 6 "238" 5.91 44 11.38 26.927151357418
11.096 43.88 6 "238" 5.91 44 11.38 26.3650969996162
10.913 43.932 6 "238" 5.91 44 11.38 38.132416105744
12.054 43.541 5 "238" 5.91 44 11.38 74.3891710692623
11.879 43.463 5 "238" 5.91 44 11.38 71.9231357069143
11.34 44.498 5 "238" 5.91 44 11.38 55.4666497830667
10.505 43.843 5 "238" 5.91 44 11.38 72.2223750165541
10.925 44.647 5 "238" 5.91 44 11.38 80.5346886240404
10.401 43.716 5 "238" 5.91 44 11.38 84.6079481752171
